filename,blur_score,blur_detection_result
VizWiz_val_00000070.jpg,166.79031806731044,not blurry
VizWiz_val_00000071.jpg,55.53593363775872,blurry
VizWiz_val_00000072.jpg,181.19804441254607,not blurry
VizWiz_val_00000073.jpg,371.3908099421637,not blurry
VizWiz_val_00000074.jpg,87.47253301284877,blurry
VizWiz_val_00000075.jpg,35.63687889289336,blurry
VizWiz_val_00000076.jpg,401.2242876114124,not blurry
VizWiz_val_00000077.jpg,150.77475903399667,not blurry
VizWiz_val_00000078.jpg,168.89713574263374,not blurry
VizWiz_val_00000079.jpg,45.07326639383597,blurry
VizWiz_val_00000080.jpg,69.54731898268682,blurry
VizWiz_val_00000081.jpg,258.4000497660631,not blurry
VizWiz_val_00000082.jpg,145.717319380535,not blurry
VizWiz_val_00000083.jpg,163.8721196947232,not blurry
VizWiz_val_00000084.jpg,21.028409469671566,blurry
VizWiz_val_00000085.jpg,1430.6138408118547,not blurry
VizWiz_val_00000086.jpg,210.11192417102063,not blurry
VizWiz_val_00000087.jpg,252.47856701194482,not blurry
VizWiz_val_00000088.jpg,246.1750280987514,not blurry
VizWiz_val_00000089.jpg,190.41182200192048,not blurry
VizWiz_val_00000090.jpg,75.32540976292451,blurry
VizWiz_val_00000091.jpg,188.73783284058445,not blurry
VizWiz_val_00000092.jpg,542.1507149061036,not blurry
VizWiz_val_00000093.jpg,70.73874622480955,blurry
VizWiz_val_00000094.jpg,61.8113403856472,blurry
VizWiz_val_00000095.jpg,186.52555191330745,not blurry
VizWiz_val_00000096.jpg,98.31726667862497,blurry
VizWiz_val_00000097.jpg,305.0639712511772,not blurry
VizWiz_val_00000098.jpg,64.39910921488455,blurry
VizWiz_val_00000099.jpg,464.9881325790545,not blurry
VizWiz_val_00000100.jpg,63.26457759329958,blurry
VizWiz_val_00000101.jpg,35.21935258118234,blurry
VizWiz_val_00000102.jpg,3857.517608385843,not blurry
VizWiz_val_00000103.jpg,147.97839663397156,not blurry
VizWiz_val_00000104.jpg,376.21498500895876,not blurry
VizWiz_val_00000105.jpg,766.7037355465645,not blurry
VizWiz_val_00000106.jpg,206.00979075081855,not blurry
VizWiz_val_00000107.jpg,258.4000497660631,not blurry
VizWiz_val_00000108.jpg,103.14841902065858,not blurry
VizWiz_val_00000109.jpg,132.3287843318364,not blurry
VizWiz_val_00000110.jpg,234.57818158650912,not blurry
VizWiz_val_00000111.jpg,229.5698495399276,not blurry
VizWiz_val_00000112.jpg,637.6800450992516,not blurry
VizWiz_val_00000113.jpg,1110.6679155355785,not blurry
VizWiz_val_00000114.jpg,229.4632743252886,not blurry
VizWiz_val_00000115.jpg,116.43877114946869,not blurry
VizWiz_val_00000116.jpg,210.2026088461461,not blurry
VizWiz_val_00000117.jpg,272.64116755349465,not blurry
VizWiz_val_00000118.jpg,52.99060803925386,blurry
VizWiz_val_00000119.jpg,298.2901561930264,not blurry
VizWiz_val_00000120.jpg,298.316621326422,not blurry
VizWiz_val_00000121.jpg,396.6255938675848,not blurry
VizWiz_val_00000122.jpg,124.89462898515758,not blurry
VizWiz_val_00000123.jpg,214.8936149621307,not blurry
VizWiz_val_00000124.jpg,1237.915002079708,not blurry
VizWiz_val_00000125.jpg,126.31211945672673,not blurry
VizWiz_val_00000126.jpg,123.48975501714949,not blurry
VizWiz_val_00000127.jpg,57.57358572260031,blurry
VizWiz_val_00000128.jpg,44.851683892001084,blurry
VizWiz_val_00000129.jpg,36.07052772614992,blurry
VizWiz_val_00000130.jpg,24.251506399581558,blurry
VizWiz_val_00000131.jpg,80.84936315227579,blurry
VizWiz_val_00000132.jpg,102.50396488434245,not blurry
VizWiz_val_00000133.jpg,8174.78153785083,not blurry
VizWiz_val_00000134.jpg,271.1908353163808,not blurry
VizWiz_val_00000135.jpg,173.0193155944596,not blurry
VizWiz_val_00000136.jpg,298.51831910602994,not blurry
VizWiz_val_00000137.jpg,639.4149240719679,not blurry
VizWiz_val_00000138.jpg,318.5145234181177,not blurry
VizWiz_val_00000139.jpg,107.3617617210898,not blurry
VizWiz_val_00000140.jpg,482.4133156135615,not blurry
VizWiz_val_00000141.jpg,64.03415208577673,blurry
VizWiz_val_00000142.jpg,325.80202079936254,not blurry
VizWiz_val_00000143.jpg,451.64272587698747,not blurry
VizWiz_val_00000144.jpg,119.82978932328017,not blurry
VizWiz_val_00000145.jpg,480.4974937908183,not blurry
VizWiz_val_00000146.jpg,387.219883940135,not blurry
VizWiz_val_00000147.jpg,6.414036940757391,blurry
VizWiz_val_00000148.jpg,31.599361249201156,blurry
VizWiz_val_00000149.jpg,64.50794574393107,blurry
VizWiz_val_00000150.jpg,250.39877067358302,not blurry
VizWiz_val_00000151.jpg,65.7892619347081,blurry
VizWiz_val_00000152.jpg,35.71376604778494,blurry
VizWiz_val_00000153.jpg,238.1130986270115,not blurry
VizWiz_val_00000154.jpg,117.91435704407748,not blurry
VizWiz_val_00000155.jpg,387.3744350189466,not blurry
VizWiz_val_00000156.jpg,127.33019417103371,not blurry
VizWiz_val_00000157.jpg,66.21957715644284,blurry
VizWiz_val_00000158.jpg,229.99326247725793,not blurry
VizWiz_val_00000159.jpg,297.0182188523449,not blurry
VizWiz_val_00000160.jpg,1414.7242021199577,not blurry
VizWiz_val_00000161.jpg,721.522103041401,not blurry
VizWiz_val_00000162.jpg,491.85043291979855,not blurry
VizWiz_val_00000163.jpg,161.61468901318506,not blurry
VizWiz_val_00000164.jpg,321.8065162444721,not blurry
VizWiz_val_00000165.jpg,331.1860813155857,not blurry
VizWiz_val_00000166.jpg,253.51180157318254,not blurry
VizWiz_val_00000167.jpg,452.1752233666666,not blurry
VizWiz_val_00000168.jpg,6.55679304930954,blurry
VizWiz_val_00000169.jpg,370.24278251165373,not blurry
VizWiz_val_00000170.jpg,80.3584934218253,blurry
VizWiz_val_00000171.jpg,123.81270430805236,not blurry
VizWiz_val_00000172.jpg,113.55473750616252,not blurry
VizWiz_val_00000173.jpg,379.8607125477022,not blurry
VizWiz_val_00000174.jpg,333.3305936548773,not blurry
VizWiz_val_00000175.jpg,337.78067089392385,not blurry
VizWiz_val_00000176.jpg,260.24155772504696,not blurry
VizWiz_val_00000177.jpg,51.984344367324276,blurry
VizWiz_val_00000178.jpg,1291.2177512179371,not blurry
VizWiz_val_00000179.jpg,17.248496833999454,blurry
VizWiz_val_00000180.jpg,349.95837974972585,not blurry
VizWiz_val_00000181.jpg,155.7959630134566,not blurry
VizWiz_val_00000182.jpg,141.61426286238324,not blurry
VizWiz_val_00000183.jpg,73.078459056579,blurry
VizWiz_val_00000184.jpg,150.63682505190718,not blurry
VizWiz_val_00000185.jpg,1452.633535665295,not blurry
VizWiz_val_00000186.jpg,897.5300488275891,not blurry
VizWiz_val_00000187.jpg,23.637241360658113,blurry
VizWiz_val_00000188.jpg,13.3994143542562,blurry
VizWiz_val_00000189.jpg,179.3329435388247,not blurry
VizWiz_val_00000190.jpg,214.19880037356552,not blurry
VizWiz_val_00000191.jpg,4111.938392153291,not blurry
VizWiz_val_00000192.jpg,134.68029608103853,not blurry
VizWiz_val_00000193.jpg,436.7056446304046,not blurry
VizWiz_val_00000194.jpg,131.11962567365313,not blurry
VizWiz_val_00000195.jpg,2811.6689806627887,not blurry
VizWiz_val_00000196.jpg,134.95037129600482,not blurry
VizWiz_val_00000197.jpg,368.67177959276154,not blurry
VizWiz_val_00000198.jpg,1286.0700103552686,not blurry
VizWiz_val_00000199.jpg,50.539084815765115,blurry
VizWiz_val_00000200.jpg,223.30882642633483,not blurry
VizWiz_val_00000201.jpg,103.84607779448588,not blurry
VizWiz_val_00000202.jpg,142.51794481398977,not blurry
VizWiz_val_00000203.jpg,46.75459052783189,blurry
VizWiz_val_00000204.jpg,335.4166727428095,not blurry
VizWiz_val_00000205.jpg,86.37439479088584,blurry
VizWiz_val_00000206.jpg,232.87400809465908,not blurry
VizWiz_val_00000207.jpg,55.78152499599754,blurry
VizWiz_val_00000208.jpg,138.249892373744,not blurry
VizWiz_val_00000209.jpg,464.38610245557476,not blurry
VizWiz_val_00000210.jpg,137.4967878464488,not blurry
VizWiz_val_00000211.jpg,45.21969015296555,blurry
VizWiz_val_00000212.jpg,166.86677819835663,not blurry
VizWiz_val_00000213.jpg,87.66384699862964,blurry
VizWiz_val_00000214.jpg,76.87455120209519,blurry
VizWiz_val_00000215.jpg,201.7353681875444,not blurry
VizWiz_val_00000216.jpg,5314.63284135122,not blurry
VizWiz_val_00000217.jpg,1350.587654007806,not blurry
VizWiz_val_00000218.jpg,274.3539219450037,not blurry
VizWiz_val_00000219.jpg,98.27204221538436,blurry
VizWiz_val_00000220.jpg,2847.4064373093465,not blurry
VizWiz_val_00000221.jpg,361.03582047637593,not blurry
VizWiz_val_00000222.jpg,242.27604147183877,not blurry
VizWiz_val_00000223.jpg,2.668499321609372,blurry
VizWiz_val_00000224.jpg,185.0634594157053,not blurry
VizWiz_val_00000225.jpg,522.4789713533935,not blurry
VizWiz_val_00000226.jpg,169.70160714266706,not blurry
VizWiz_val_00000227.jpg,56.83224253897267,blurry
VizWiz_val_00000228.jpg,587.619376662334,not blurry
VizWiz_val_00000229.jpg,70.13397589030818,blurry
VizWiz_val_00000230.jpg,85.91192651659452,blurry
VizWiz_val_00000231.jpg,138.43865630092654,not blurry
VizWiz_val_00000232.jpg,431.7182527973472,not blurry
VizWiz_val_00000233.jpg,53.11531985790868,blurry
VizWiz_val_00000234.jpg,8428.481839333403,not blurry
VizWiz_val_00000235.jpg,50.87479353002563,blurry
VizWiz_val_00000236.jpg,779.3920033891034,not blurry
VizWiz_val_00000237.jpg,228.85849635930063,not blurry
VizWiz_val_00000238.jpg,158.59204481693297,not blurry
VizWiz_val_00000239.jpg,163.35362268276555,not blurry
VizWiz_val_00000240.jpg,164.52214139478136,not blurry
VizWiz_val_00000241.jpg,269.88291592891443,not blurry
VizWiz_val_00000242.jpg,511.95342637438773,not blurry
VizWiz_val_00000243.jpg,922.5209981189029,not blurry
VizWiz_val_00000244.jpg,420.21889181453315,not blurry
VizWiz_val_00000245.jpg,58.89530690751402,blurry
VizWiz_val_00000246.jpg,277.96928167405366,not blurry
VizWiz_val_00000247.jpg,92.41127345908754,blurry
VizWiz_val_00000248.jpg,164.11743763398167,not blurry
VizWiz_val_00000249.jpg,166.02775176462077,not blurry
VizWiz_val_00000250.jpg,90.44041879737993,blurry
VizWiz_val_00000251.jpg,152.40952919062644,not blurry
VizWiz_val_00000252.jpg,45.41337246437453,blurry
VizWiz_val_00000253.jpg,80.06544608949494,blurry
VizWiz_val_00000254.jpg,68.23161279873382,blurry
VizWiz_val_00000255.jpg,90.77505711899092,blurry
VizWiz_val_00000256.jpg,504.8927062558488,not blurry
VizWiz_val_00000257.jpg,66.53828053259606,blurry
VizWiz_val_00000258.jpg,2107.850108296489,not blurry
VizWiz_val_00000259.jpg,160.92880088704428,not blurry
VizWiz_val_00000260.jpg,141.657133886257,not blurry
VizWiz_val_00000261.jpg,166.88187554555924,not blurry
VizWiz_val_00000262.jpg,637.4626273703637,not blurry
VizWiz_val_00000263.jpg,104.68752230998105,not blurry
VizWiz_val_00000264.jpg,248.3755845240715,not blurry
VizWiz_val_00000265.jpg,14.05873589884464,blurry
VizWiz_val_00000266.jpg,25.34696671769301,blurry
VizWiz_val_00000267.jpg,281.098174721287,not blurry
VizWiz_val_00000268.jpg,111.63648116423025,not blurry
VizWiz_val_00000269.jpg,279.38782433773196,not blurry
VizWiz_val_00000270.jpg,272.64116755349465,not blurry
VizWiz_val_00000271.jpg,438.5669422223162,not blurry
VizWiz_val_00000272.jpg,350.9159559573624,not blurry
VizWiz_val_00000273.jpg,247.21621080560217,not blurry
VizWiz_val_00000274.jpg,797.7794826075065,not blurry
VizWiz_val_00000275.jpg,85.20758701331553,blurry
VizWiz_val_00000276.jpg,30.06687136485928,blurry
VizWiz_val_00000277.jpg,64.43034925846227,blurry
VizWiz_val_00000278.jpg,241.92778222169727,not blurry
VizWiz_val_00000279.jpg,207.35312381166167,not blurry
VizWiz_val_00000280.jpg,56.62683973167479,blurry
VizWiz_val_00000281.jpg,88.32234983968698,blurry
VizWiz_val_00000282.jpg,8.381975455224806,blurry
VizWiz_val_00000283.jpg,22.344195895440333,blurry
VizWiz_val_00000284.jpg,321.2828379979977,not blurry
VizWiz_val_00000285.jpg,66.41750440972682,blurry
VizWiz_val_00000286.jpg,112.68327637184122,not blurry
VizWiz_val_00000287.jpg,101.088607719677,not blurry
VizWiz_val_00000288.jpg,187.97818873034512,not blurry
VizWiz_val_00000289.jpg,183.6861502249521,not blurry
VizWiz_val_00000290.jpg,330.12575748894375,not blurry
VizWiz_val_00000291.jpg,375.0855735776548,not blurry
VizWiz_val_00000292.jpg,129.04188790666663,not blurry
VizWiz_val_00000293.jpg,309.7602316845853,not blurry
VizWiz_val_00000294.jpg,63.77026956615147,blurry
VizWiz_val_00000295.jpg,268.9049545398542,not blurry
VizWiz_val_00000296.jpg,6.899952091616994,blurry
VizWiz_val_00000297.jpg,855.5182233552157,not blurry
VizWiz_val_00000298.jpg,43.42417265909253,blurry
VizWiz_val_00000299.jpg,66.68455647149837,blurry
VizWiz_val_00000300.jpg,904.0075895789104,not blurry
VizWiz_val_00000301.jpg,422.61893619507924,not blurry
VizWiz_val_00000302.jpg,540.3591204287385,not blurry
VizWiz_val_00000303.jpg,29.639408324434314,blurry
VizWiz_val_00000304.jpg,51.101730267777725,blurry
VizWiz_val_00000305.jpg,329.9594240224998,not blurry
VizWiz_val_00000306.jpg,269.88291592891443,not blurry
VizWiz_val_00000307.jpg,233.35564509651755,not blurry
VizWiz_val_00000308.jpg,252.740391283342,not blurry
VizWiz_val_00000309.jpg,37.8833433679536,blurry
VizWiz_val_00000310.jpg,460.6344260986075,not blurry
VizWiz_val_00000311.jpg,75.9924349626306,blurry
VizWiz_val_00000312.jpg,682.6746824600538,not blurry
VizWiz_val_00000313.jpg,153.30621330105282,not blurry
VizWiz_val_00000314.jpg,223.3468793787162,not blurry
VizWiz_val_00000315.jpg,236.36223823825517,not blurry
VizWiz_val_00000316.jpg,380.5810850887012,not blurry
VizWiz_val_00000317.jpg,583.1085865194909,not blurry
VizWiz_val_00000318.jpg,98.12558630923617,blurry
VizWiz_val_00000319.jpg,267.6015178157203,not blurry
VizWiz_val_00000320.jpg,84.58609272225387,blurry
VizWiz_val_00000321.jpg,871.8705185264939,not blurry
VizWiz_val_00000322.jpg,160.26594942243923,not blurry
VizWiz_val_00000323.jpg,91.7237541924026,blurry
VizWiz_val_00000324.jpg,20.31067206575789,blurry
VizWiz_val_00000325.jpg,20.06519319013512,blurry
VizWiz_val_00000326.jpg,138.43865630092654,not blurry
VizWiz_val_00000327.jpg,291.7244359752429,not blurry
VizWiz_val_00000328.jpg,298.2901561930264,not blurry
VizWiz_val_00000329.jpg,3052.0176066159183,not blurry
VizWiz_val_00000330.jpg,535.7668934018109,not blurry
VizWiz_val_00000331.jpg,113.91588357267598,not blurry
VizWiz_val_00000332.jpg,49.89589028560509,blurry
VizWiz_val_00000333.jpg,179.98229725013445,not blurry
VizWiz_val_00000334.jpg,150.3695997209661,not blurry
VizWiz_val_00000335.jpg,361.7725837921626,not blurry
VizWiz_val_00000336.jpg,397.8941754962175,not blurry
VizWiz_val_00000337.jpg,44.28453748445487,blurry
VizWiz_val_00000338.jpg,101.27731219980164,not blurry
VizWiz_val_00000339.jpg,399.99204151201246,not blurry
VizWiz_val_00000340.jpg,51.78365687195359,blurry
VizWiz_val_00000341.jpg,51.696929686285095,blurry
VizWiz_val_00000342.jpg,406.61896611113065,not blurry
VizWiz_val_00000343.jpg,383.5233296543107,not blurry
VizWiz_val_00000344.jpg,133.43105608351033,not blurry
VizWiz_val_00000345.jpg,80.36492670011164,blurry
VizWiz_val_00000346.jpg,499.79569625454025,not blurry
VizWiz_val_00000347.jpg,227.50908839950583,not blurry
VizWiz_val_00000348.jpg,36.914843459685464,blurry
VizWiz_val_00000349.jpg,585.8663844909721,not blurry
VizWiz_val_00000350.jpg,352.07091381877285,not blurry
VizWiz_val_00000351.jpg,477.12920100555,not blurry
VizWiz_val_00000352.jpg,882.895231133221,not blurry
VizWiz_val_00000353.jpg,91.42291184327759,blurry
VizWiz_val_00000354.jpg,277.5420912169555,not blurry
VizWiz_val_00000355.jpg,490.9656578673604,not blurry
VizWiz_val_00000356.jpg,532.5820005611672,not blurry
VizWiz_val_00000357.jpg,51.338094452088846,blurry
VizWiz_val_00000358.jpg,167.62171061033817,not blurry
VizWiz_val_00000359.jpg,480.4974937908183,not blurry
VizWiz_val_00000360.jpg,30.687662606258744,blurry
VizWiz_val_00000361.jpg,257.77378036263167,not blurry
VizWiz_val_00000362.jpg,1291.2177512179371,not blurry
VizWiz_val_00000363.jpg,40.547164448996135,blurry
VizWiz_val_00000364.jpg,206.73322305653068,not blurry
VizWiz_val_00000365.jpg,26.834165434428556,blurry
VizWiz_val_00000366.jpg,476.39889648981864,not blurry
VizWiz_val_00000367.jpg,264.0451584126275,not blurry
VizWiz_val_00000368.jpg,104.61075009089352,not blurry
VizWiz_val_00000369.jpg,16.24317759091711,blurry
VizWiz_val_00000370.jpg,420.4124272732762,not blurry
VizWiz_val_00000371.jpg,168.92970477219814,not blurry
VizWiz_val_00000372.jpg,698.039796577577,not blurry
VizWiz_val_00000373.jpg,10.206583663040092,blurry
VizWiz_val_00000374.jpg,333.78158953404426,not blurry
VizWiz_val_00000375.jpg,133.30748439561614,not blurry
VizWiz_val_00000376.jpg,32.998211287437684,blurry
VizWiz_val_00000377.jpg,120.80766369629347,not blurry
VizWiz_val_00000378.jpg,108.0379832028806,not blurry
VizWiz_val_00000379.jpg,484.3884256214551,not blurry
VizWiz_val_00000380.jpg,235.17467096640408,not blurry
VizWiz_val_00000381.jpg,338.73643042477676,not blurry
VizWiz_val_00000382.jpg,3117.2950696639155,not blurry
VizWiz_val_00000383.jpg,142.79403604690165,not blurry
VizWiz_val_00000384.jpg,264.04952662368373,not blurry
VizWiz_val_00000385.jpg,18.53433773750692,blurry
VizWiz_val_00000386.jpg,2660.935637336353,not blurry
VizWiz_val_00000387.jpg,43.34907385080278,blurry
VizWiz_val_00000388.jpg,68.43995848535282,blurry
VizWiz_val_00000389.jpg,203.35567192936685,not blurry
VizWiz_val_00000390.jpg,453.2718925697731,not blurry
VizWiz_val_00000391.jpg,57.58015930830959,blurry
VizWiz_val_00000392.jpg,216.8902320432729,not blurry
VizWiz_val_00000393.jpg,12.37515507418713,blurry
VizWiz_val_00000394.jpg,1807.1500939980253,not blurry
VizWiz_val_00000395.jpg,223.4094093523609,not blurry
VizWiz_val_00000396.jpg,83.8981280646057,blurry
VizWiz_val_00000397.jpg,100.56570429300423,not blurry
VizWiz_val_00000398.jpg,450.76996535108725,not blurry
VizWiz_val_00000399.jpg,192.48765780131663,not blurry
VizWiz_val_00000400.jpg,292.4468751087112,not blurry
VizWiz_val_00000401.jpg,365.2459490286921,not blurry
VizWiz_val_00000402.jpg,133.701955073705,not blurry
VizWiz_val_00000403.jpg,1293.580360567724,not blurry
VizWiz_val_00000404.jpg,11712.440431462766,not blurry
VizWiz_val_00000405.jpg,93.22959086851424,blurry
VizWiz_val_00000406.jpg,275.626412148182,not blurry
VizWiz_val_00000407.jpg,280.35078310942845,not blurry
VizWiz_val_00000408.jpg,268.6740284228319,not blurry
VizWiz_val_00000409.jpg,151.95272785677045,not blurry
VizWiz_val_00000410.jpg,816.8887580787077,not blurry
VizWiz_val_00000411.jpg,120.58742227586238,not blurry
VizWiz_val_00000412.jpg,510.7337984792034,not blurry
VizWiz_val_00000413.jpg,612.7760891473583,not blurry
VizWiz_val_00000414.jpg,310.0756024200957,not blurry
VizWiz_val_00000415.jpg,480.5163950053354,not blurry
VizWiz_val_00000416.jpg,1016.8959388032937,not blurry
VizWiz_val_00000417.jpg,102.33189816430816,not blurry
VizWiz_val_00000418.jpg,616.6149610143696,not blurry
VizWiz_val_00000419.jpg,31.38707567626891,blurry
VizWiz_val_00000420.jpg,66.79047311586397,blurry
VizWiz_val_00000421.jpg,81.3575179736833,blurry
VizWiz_val_00000422.jpg,3708.3013184655265,not blurry
VizWiz_val_00000423.jpg,151.271175036526,not blurry
VizWiz_val_00000424.jpg,52.93074281412761,blurry
VizWiz_val_00000425.jpg,371.90372163180865,not blurry
VizWiz_val_00000426.jpg,65.09138712565449,blurry
VizWiz_val_00000427.jpg,527.6803748353367,not blurry
VizWiz_val_00000428.jpg,1239.8433304294563,not blurry
VizWiz_val_00000429.jpg,326.14030289565284,not blurry
VizWiz_val_00000430.jpg,361.4971885232563,not blurry
VizWiz_val_00000431.jpg,8.260938464366866,blurry
VizWiz_val_00000432.jpg,12.983830324890523,blurry
VizWiz_val_00000433.jpg,774.3851057524548,not blurry
VizWiz_val_00000434.jpg,188.34223584147702,not blurry
VizWiz_val_00000435.jpg,193.11185151281063,not blurry
VizWiz_val_00000436.jpg,40.51717950422747,blurry
VizWiz_val_00000437.jpg,23.203584825890378,blurry
VizWiz_val_00000438.jpg,157.19273381430517,not blurry
VizWiz_val_00000439.jpg,165.01217334638815,not blurry
VizWiz_val_00000440.jpg,3.323544436811403,blurry
VizWiz_val_00000441.jpg,299.57166799833453,not blurry
VizWiz_val_00000442.jpg,1043.302479063652,not blurry
VizWiz_val_00000443.jpg,3513.6819242079423,not blurry
VizWiz_val_00000444.jpg,151.32625442030013,not blurry
VizWiz_val_00000445.jpg,108.4987807866492,not blurry
VizWiz_val_00000446.jpg,24.31942128290038,blurry
VizWiz_val_00000447.jpg,74.62781209225466,blurry
VizWiz_val_00000448.jpg,11.887145259694677,blurry
VizWiz_val_00000449.jpg,5123.495794103222,not blurry
VizWiz_val_00000450.jpg,91.6945425268037,blurry
VizWiz_val_00000451.jpg,355.1329719224565,not blurry
VizWiz_val_00000452.jpg,129.81015551908516,not blurry
VizWiz_val_00000453.jpg,54.06593966314644,blurry
VizWiz_val_00000454.jpg,286.4610290787278,not blurry
VizWiz_val_00000455.jpg,99.77039936460244,blurry
VizWiz_val_00000456.jpg,31.083142080295747,blurry
VizWiz_val_00000457.jpg,172.81582433205904,not blurry
VizWiz_val_00000458.jpg,474.56474601414277,not blurry
VizWiz_val_00000459.jpg,93.88777308107998,blurry
VizWiz_val_00000460.jpg,25.370557222582658,blurry
VizWiz_val_00000461.jpg,667.750234150608,not blurry
VizWiz_val_00000462.jpg,549.8715262630379,not blurry
VizWiz_val_00000463.jpg,259.8397713157253,not blurry
VizWiz_val_00000464.jpg,19.911204978107065,blurry
VizWiz_val_00000465.jpg,340.6234445915499,not blurry
VizWiz_val_00000466.jpg,379.23310032674226,not blurry
VizWiz_val_00000467.jpg,275.5250864473892,not blurry
VizWiz_val_00000468.jpg,167.67739526963084,not blurry
VizWiz_val_00000469.jpg,10.618415945770668,blurry
VizWiz_val_00000470.jpg,87.32647401364622,blurry
VizWiz_val_00000471.jpg,74.62781209225466,blurry
VizWiz_val_00000472.jpg,117.17023600694847,not blurry
VizWiz_val_00000473.jpg,269.85762320945963,not blurry
VizWiz_val_00000474.jpg,10552.059587890157,not blurry
VizWiz_val_00000475.jpg,105.64321849787369,not blurry
VizWiz_val_00000476.jpg,43.32313643386128,blurry
VizWiz_val_00000477.jpg,2520.928203784922,not blurry
VizWiz_val_00000478.jpg,2.774852678575484,blurry
VizWiz_val_00000479.jpg,518.3805255643509,not blurry
VizWiz_val_00000480.jpg,175.0225783514651,not blurry
VizWiz_val_00000481.jpg,39.612342058601726,blurry
VizWiz_val_00000482.jpg,35.39986614832426,blurry
VizWiz_val_00000483.jpg,158.78583489981864,not blurry
VizWiz_val_00000484.jpg,11.67818116717567,blurry
VizWiz_val_00000485.jpg,228.93681637610922,not blurry
VizWiz_val_00000486.jpg,196.89217900178627,not blurry
